date,source,source_lat,source_lng,target,target_lat,target_lng,price_differential,source_price,target_price,flow_weight
2021-08-01,taizz,1501490.1068909634,393975.03232055355,lahj,1443403.357394038,487346.6774931812,0.7143129242857142,6.065717559047619,6.780030483333333,0.7143129242857142
2021-08-01,taizz,1501490.1068909634,393975.03232055355,dhamar,1607976.2967569984,434812.9555183367,1.4166788909523804,6.065717559047619,4.649038668095239,1.4166788909523804
2021-08-01,taizz,1501490.1068909634,393975.03232055355,raymah,1626148.635239956,349117.30304702686,2.0958555676190476,6.065717559047619,3.9698619914285715,2.0958555676190476
2021-09-01,abyan,1451453.433761742,540930.338796394,lahj,1443403.357394038,487346.6774931812,2.905388557619048,5.399082989047619,8.304471546666667,2.905388557619048
2021-09-01,abyan,1451453.433761742,540930.338796394,aden,1413414.8996473695,502024.6752111473,3.5200398985714294,5.399082989047619,8.919122887619048,3.5200398985714294
2021-09-01,abyan,1451453.433761742,540930.338796394,al dhale'e,1514911.5982678996,470879.9633936708,2.38972584295238,5.399082989047619,7.788808831999999,2.38972584295238
2021-09-01,abyan,1451453.433761742,540930.338796394,taizz,1501490.1068909634,393975.03232055355,1.727448835714286,5.399082989047619,7.126531824761905,1.727448835714286
2021-09-01,aden,1413414.8996473695,502024.6752111473,lahj,1443403.357394038,487346.6774931812,0.6146513409523813,8.919122887619048,8.304471546666667,0.6146513409523813
2021-09-01,aden,1413414.8996473695,502024.6752111473,abyan,1451453.433761742,540930.338796394,3.5200398985714294,8.919122887619048,5.399082989047619,3.5200398985714294
2021-09-01,aden,1413414.8996473695,502024.6752111473,al dhale'e,1514911.5982678996,470879.9633936708,1.1303140556190492,8.919122887619048,7.788808831999999,1.1303140556190492
2021-09-01,aden,1413414.8996473695,502024.6752111473,taizz,1501490.1068909634,393975.03232055355,1.7925910628571433,8.919122887619048,7.126531824761905,1.7925910628571433
2021-09-01,aden,1413414.8996473695,502024.6752111473,al bayda,1545869.2668154777,562191.4482966167,3.566674001619049,8.919122887619048,5.3524488859999995,3.566674001619049
2021-09-01,al bayda,1545869.2668154777,562191.4482966167,al dhale'e,1514911.5982678996,470879.9633936708,2.4363599459999996,5.3524488859999995,7.788808831999999,2.4363599459999996
2021-09-01,al bayda,1545869.2668154777,562191.4482966167,lahj,1443403.357394038,487346.6774931812,2.9520226606666675,5.3524488859999995,8.304471546666667,2.9520226606666675
2021-09-01,al bayda,1545869.2668154777,562191.4482966167,dhamar,1607976.2967569984,434812.9555183367,0.15392000685714358,5.3524488859999995,5.506368892857143,0.15392000685714358
2021-09-01,al bayda,1545869.2668154777,562191.4482966167,aden,1413414.8996473695,502024.6752111473,3.566674001619049,5.3524488859999995,8.919122887619048,3.566674001619049
2021-09-01,al dhale'e,1514911.5982678996,470879.9633936708,ibb,1545240.393413971,411980.9012852698,1.9430551114999988,7.788808831999999,5.8457537205,1.9430551114999988
2021-09-01,al dhale'e,1514911.5982678996,470879.9633936708,lahj,1443403.357394038,487346.6774931812,0.5156627146666679,7.788808831999999,8.304471546666667,0.5156627146666679
2021-09-01,al dhale'e,1514911.5982678996,470879.9633936708,taizz,1501490.1068909634,393975.03232055355,0.6622770072380941,7.788808831999999,7.126531824761905,0.6622770072380941
2021-09-01,al dhale'e,1514911.5982678996,470879.9633936708,abyan,1451453.433761742,540930.338796394,2.38972584295238,7.788808831999999,5.399082989047619,2.38972584295238
2021-09-01,al dhale'e,1514911.5982678996,470879.9633936708,al bayda,1545869.2668154777,562191.4482966167,2.4363599459999996,7.788808831999999,5.3524488859999995,2.4363599459999996
2021-09-01,al hudaydah,1636434.4562545866,279153.2519347584,raymah,1626148.635239956,349117.30304702686,0.5538941276190474,5.141597803809524,4.587703676190476,0.5538941276190474
2021-09-01,al hudaydah,1636434.4562545866,279153.2519347584,al mahwit,1710572.7821730792,343747.8114166759,0.8128191076190481,5.141597803809524,4.328778696190476,0.8128191076190481
2021-09-01,al hudaydah,1636434.4562545866,279153.2519347584,hajjah,1735805.5042575903,351073.2264011586,0.12787209069047645,5.141597803809524,5.2694698945,0.12787209069047645
2021-09-01,al hudaydah,1636434.4562545866,279153.2519347584,amanat al asimah,1696998.714254215,413747.54216314765,2.5796208106904768,5.141597803809524,7.721218614500001,2.5796208106904768
2021-09-01,al jawf,1787696.8583625571,476286.69293194957,marib,1709755.4170365373,535024.7951991099,2.964107847,5.3582575935,8.3223654405,2.964107847
2021-09-01,al jawf,1787696.8583625571,476286.69293194957,amran,1731425.0945279438,386679.5361423165,0.2758328135000001,5.3582575935,5.08242478,0.2758328135000001
2021-09-01,al jawf,1787696.8583625571,476286.69293194957,amanat al asimah,1696998.714254215,413747.54216314765,2.3629610210000003,5.3582575935,7.721218614500001,2.3629610210000003
2021-09-01,al maharah,1805664.967681152,1269216.867839362,hadramaut,1688561.031182205,925529.1179596668,1.783305811679198,8.416925662631579,6.633619850952381,1.783305811679198
2021-09-01,al maharah,1805664.967681152,1269216.867839362,socotra,1415534.3742756257,1484659.5682649969,4.87866747736842,8.416925662631579,13.29559314,4.87866747736842
2021-09-01,al maharah,1805664.967681152,1269216.867839362,shabwah,1607083.403143805,699110.4581984302,1.2039446781315792,8.416925662631579,7.2129809845,1.2039446781315792
2021-09-01,al maharah,1805664.967681152,1269216.867839362,al bayda,1545869.2668154777,562191.4482966167,3.0644767766315795,8.416925662631579,5.3524488859999995,3.0644767766315795
2021-09-01,al mahwit,1710572.7821730792,343747.8114166759,hajjah,1735805.5042575903,351073.2264011586,0.9406911983095245,4.328778696190476,5.2694698945,0.9406911983095245
2021-09-01,al mahwit,1710572.7821730792,343747.8114166759,amran,1731425.0945279438,386679.5361423165,0.7536460838095245,4.328778696190476,5.08242478,0.7536460838095245
2021-09-01,al mahwit,1710572.7821730792,343747.8114166759,amanat al asimah,1696998.714254215,413747.54216314765,3.392439918309525,4.328778696190476,7.721218614500001,3.392439918309525
2021-09-01,al mahwit,1710572.7821730792,343747.8114166759,raymah,1626148.635239956,349117.30304702686,0.25892498000000064,4.328778696190476,4.587703676190476,0.25892498000000064
2021-09-01,al mahwit,1710572.7821730792,343747.8114166759,al hudaydah,1636434.4562545866,279153.2519347584,0.8128191076190481,4.328778696190476,5.141597803809524,0.8128191076190481
2021-09-01,amanat al asimah,1696998.714254215,413747.54216314765,sana'a,1683424.5251799258,444268.5254077898,2.380617434976191,7.721218614500001,5.3406011795238095,2.380617434976191
2021-09-01,amanat al asimah,1696998.714254215,413747.54216314765,amran,1731425.0945279438,386679.5361423165,2.6387938345000004,7.721218614500001,5.08242478,2.6387938345000004
2021-09-01,amanat al asimah,1696998.714254215,413747.54216314765,al mahwit,1710572.7821730792,343747.8114166759,3.392439918309525,7.721218614500001,4.328778696190476,3.392439918309525
2021-09-01,amanat al asimah,1696998.714254215,413747.54216314765,hajjah,1735805.5042575903,351073.2264011586,2.4517487200000003,7.721218614500001,5.2694698945,2.4517487200000003
2021-09-01,amanat al asimah,1696998.714254215,413747.54216314765,dhamar,1607976.2967569984,434812.9555183367,2.2148497216428575,7.721218614500001,5.506368892857143,2.2148497216428575
2021-09-01,amran,1731425.0945279438,386679.5361423165,hajjah,1735805.5042575903,351073.2264011586,0.18704511450000005,5.08242478,5.2694698945,0.18704511450000005
2021-09-01,amran,1731425.0945279438,386679.5361423165,amanat al asimah,1696998.714254215,413747.54216314765,2.6387938345000004,5.08242478,7.721218614500001,2.6387938345000004
2021-09-01,amran,1731425.0945279438,386679.5361423165,al mahwit,1710572.7821730792,343747.8114166759,0.7536460838095245,5.08242478,4.328778696190476,0.7536460838095245
2021-09-01,amran,1731425.0945279438,386679.5361423165,sana'a,1683424.5251799258,444268.5254077898,0.25817639952380933,5.08242478,5.3406011795238095,0.25817639952380933
2021-09-01,amran,1731425.0945279438,386679.5361423165,al jawf,1787696.8583625571,476286.69293194957,0.2758328135000001,5.08242478,5.3582575935,0.2758328135000001
2021-09-01,dhamar,1607976.2967569984,434812.9555183367,ibb,1545240.393413971,411980.9012852698,0.33938482764285727,5.506368892857143,5.8457537205,0.33938482764285727
2021-09-01,dhamar,1607976.2967569984,434812.9555183367,sana'a,1683424.5251799258,444268.5254077898,0.1657677133333335,5.506368892857143,5.3406011795238095,0.1657677133333335
2021-09-01,dhamar,1607976.2967569984,434812.9555183367,raymah,1626148.635239956,349117.30304702686,0.9186652166666667,5.506368892857143,4.587703676190476,0.9186652166666667
2021-09-01,dhamar,1607976.2967569984,434812.9555183367,amanat al asimah,1696998.714254215,413747.54216314765,2.2148497216428575,5.506368892857143,7.721218614500001,2.2148497216428575
2021-09-01,dhamar,1607976.2967569984,434812.9555183367,al dhale'e,1514911.5982678996,470879.9633936708,2.282439939142856,5.506368892857143,7.788808831999999,2.282439939142856
2021-09-01,hadramaut,1688561.031182205,925529.1179596668,shabwah,1607083.403143805,699110.4581984302,0.5793611335476188,6.633619850952381,7.2129809845,0.5793611335476188
2021-09-01,hadramaut,1688561.031182205,925529.1179596668,al maharah,1805664.967681152,1269216.867839362,1.783305811679198,6.633619850952381,8.416925662631579,1.783305811679198
2021-09-01,hadramaut,1688561.031182205,925529.1179596668,al bayda,1545869.2668154777,562191.4482966167,1.2811709649523815,6.633619850952381,5.3524488859999995,1.2811709649523815
2021-09-01,hadramaut,1688561.031182205,925529.1179596668,marib,1709755.4170365373,535024.7951991099,1.6887455895476196,6.633619850952381,8.3223654405,1.6887455895476196
2021-09-01,hadramaut,1688561.031182205,925529.1179596668,abyan,1451453.433761742,540930.338796394,1.234536861904762,6.633619850952381,5.399082989047619,1.234536861904762
2021-09-01,hajjah,1735805.5042575903,351073.2264011586,al mahwit,1710572.7821730792,343747.8114166759,0.9406911983095245,5.2694698945,4.328778696190476,0.9406911983095245
2021-09-01,hajjah,1735805.5042575903,351073.2264011586,amran,1731425.0945279438,386679.5361423165,0.18704511450000005,5.2694698945,5.08242478,0.18704511450000005
2021-09-01,hajjah,1735805.5042575903,351073.2264011586,amanat al asimah,1696998.714254215,413747.54216314765,2.4517487200000003,5.2694698945,7.721218614500001,2.4517487200000003
2021-09-01,hajjah,1735805.5042575903,351073.2264011586,raymah,1626148.635239956,349117.30304702686,0.6817662183095239,5.2694698945,4.587703676190476,0.6817662183095239
2021-09-01,ibb,1545240.393413971,411980.9012852698,taizz,1501490.1068909634,393975.03232055355,1.2807781042619046,5.8457537205,7.126531824761905,1.2807781042619046
2021-09-01,ibb,1545240.393413971,411980.9012852698,al dhale'e,1514911.5982678996,470879.9633936708,1.9430551114999988,5.8457537205,7.788808831999999,1.9430551114999988
2021-09-01,ibb,1545240.393413971,411980.9012852698,dhamar,1607976.2967569984,434812.9555183367,0.33938482764285727,5.8457537205,5.506368892857143,0.33938482764285727
2021-09-01,ibb,1545240.393413971,411980.9012852698,raymah,1626148.635239956,349117.30304702686,1.258050044309524,5.8457537205,4.587703676190476,1.258050044309524
2021-09-01,ibb,1545240.393413971,411980.9012852698,lahj,1443403.357394038,487346.6774931812,2.4587178261666667,5.8457537205,8.304471546666667,2.4587178261666667
2021-09-01,lahj,1443403.357394038,487346.6774931812,aden,1413414.8996473695,502024.6752111473,0.6146513409523813,8.304471546666667,8.919122887619048,0.6146513409523813
2021-09-01,lahj,1443403.357394038,487346.6774931812,abyan,1451453.433761742,540930.338796394,2.905388557619048,8.304471546666667,5.399082989047619,2.905388557619048
2021-09-01,lahj,1443403.357394038,487346.6774931812,al dhale'e,1514911.5982678996,470879.9633936708,0.5156627146666679,8.304471546666667,7.788808831999999,0.5156627146666679
2021-09-01,lahj,1443403.357394038,487346.6774931812,taizz,1501490.1068909634,393975.03232055355,1.177939721904762,8.304471546666667,7.126531824761905,1.177939721904762
2021-09-01,lahj,1443403.357394038,487346.6774931812,ibb,1545240.393413971,411980.9012852698,2.4587178261666667,8.304471546666667,5.8457537205,2.4587178261666667
2021-09-01,marib,1709755.4170365373,535024.7951991099,sana'a,1683424.5251799258,444268.5254077898,2.981764260976191,8.3223654405,5.3406011795238095,2.981764260976191
2021-09-01,marib,1709755.4170365373,535024.7951991099,al jawf,1787696.8583625571,476286.69293194957,2.964107847,8.3223654405,5.3582575935,2.964107847
2021-09-01,marib,1709755.4170365373,535024.7951991099,amanat al asimah,1696998.714254215,413747.54216314765,0.6011468259999999,8.3223654405,7.721218614500001,0.6011468259999999
2021-09-01,marib,1709755.4170365373,535024.7951991099,dhamar,1607976.2967569984,434812.9555183367,2.8159965476428575,8.3223654405,5.506368892857143,2.8159965476428575
2021-09-01,marib,1709755.4170365373,535024.7951991099,amran,1731425.0945279438,386679.5361423165,3.2399406605000003,8.3223654405,5.08242478,3.2399406605000003
2021-09-01,raymah,1626148.635239956,349117.30304702686,al hudaydah,1636434.4562545866,279153.2519347584,0.5538941276190474,4.587703676190476,5.141597803809524,0.5538941276190474
2021-09-01,raymah,1626148.635239956,349117.30304702686,al mahwit,1710572.7821730792,343747.8114166759,0.25892498000000064,4.587703676190476,4.328778696190476,0.25892498000000064
2021-09-01,raymah,1626148.635239956,349117.30304702686,dhamar,1607976.2967569984,434812.9555183367,0.9186652166666667,4.587703676190476,5.506368892857143,0.9186652166666667
2021-09-01,raymah,1626148.635239956,349117.30304702686,amanat al asimah,1696998.714254215,413747.54216314765,3.133514938309524,4.587703676190476,7.721218614500001,3.133514938309524
2021-09-01,raymah,1626148.635239956,349117.30304702686,ibb,1545240.393413971,411980.9012852698,1.258050044309524,4.587703676190476,5.8457537205,1.258050044309524
2021-09-01,sana'a,1683424.5251799258,444268.5254077898,amanat al asimah,1696998.714254215,413747.54216314765,2.380617434976191,5.3406011795238095,7.721218614500001,2.380617434976191
2021-09-01,sana'a,1683424.5251799258,444268.5254077898,amran,1731425.0945279438,386679.5361423165,0.25817639952380933,5.3406011795238095,5.08242478,0.25817639952380933
2021-09-01,sana'a,1683424.5251799258,444268.5254077898,dhamar,1607976.2967569984,434812.9555183367,0.1657677133333335,5.3406011795238095,5.506368892857143,0.1657677133333335
2021-09-01,sana'a,1683424.5251799258,444268.5254077898,marib,1709755.4170365373,535024.7951991099,2.981764260976191,5.3406011795238095,8.3223654405,2.981764260976191
2021-09-01,sana'a,1683424.5251799258,444268.5254077898,al mahwit,1710572.7821730792,343747.8114166759,1.0118224833333338,5.3406011795238095,4.328778696190476,1.0118224833333338
2021-09-01,shabwah,1607083.403143805,699110.4581984302,al bayda,1545869.2668154777,562191.4482966167,1.8605320985000002,7.2129809845,5.3524488859999995,1.8605320985000002
2021-09-01,shabwah,1607083.403143805,699110.4581984302,marib,1709755.4170365373,535024.7951991099,1.1093844560000008,7.2129809845,8.3223654405,1.1093844560000008
2021-09-01,shabwah,1607083.403143805,699110.4581984302,abyan,1451453.433761742,540930.338796394,1.8138979954523808,7.2129809845,5.399082989047619,1.8138979954523808
2021-09-01,shabwah,1607083.403143805,699110.4581984302,hadramaut,1688561.031182205,925529.1179596668,0.5793611335476188,7.2129809845,6.633619850952381,0.5793611335476188
2021-09-01,shabwah,1607083.403143805,699110.4581984302,al dhale'e,1514911.5982678996,470879.9633936708,0.5758278474999994,7.2129809845,7.788808831999999,0.5758278474999994
2021-09-01,socotra,1415534.3742756257,1484659.5682649969,al maharah,1805664.967681152,1269216.867839362,4.87866747736842,13.29559314,8.416925662631579,4.87866747736842
2021-09-01,socotra,1415534.3742756257,1484659.5682649969,hadramaut,1688561.031182205,925529.1179596668,6.661973289047618,13.29559314,6.633619850952381,6.661973289047618
2021-09-01,socotra,1415534.3742756257,1484659.5682649969,shabwah,1607083.403143805,699110.4581984302,6.0826121555,13.29559314,7.2129809845,6.0826121555
2021-09-01,socotra,1415534.3742756257,1484659.5682649969,al bayda,1545869.2668154777,562191.4482966167,7.943144254,13.29559314,5.3524488859999995,7.943144254
2021-09-01,socotra,1415534.3742756257,1484659.5682649969,abyan,1451453.433761742,540930.338796394,7.8965101509523805,13.29559314,5.399082989047619,7.8965101509523805
2021-09-01,taizz,1501490.1068909634,393975.03232055355,ibb,1545240.393413971,411980.9012852698,1.2807781042619046,7.126531824761905,5.8457537205,1.2807781042619046
2021-09-01,taizz,1501490.1068909634,393975.03232055355,al dhale'e,1514911.5982678996,470879.9633936708,0.6622770072380941,7.126531824761905,7.788808831999999,0.6622770072380941
2021-09-01,taizz,1501490.1068909634,393975.03232055355,lahj,1443403.357394038,487346.6774931812,1.177939721904762,7.126531824761905,8.304471546666667,1.177939721904762
2021-09-01,taizz,1501490.1068909634,393975.03232055355,dhamar,1607976.2967569984,434812.9555183367,1.620162931904762,7.126531824761905,5.506368892857143,1.620162931904762
2021-09-01,taizz,1501490.1068909634,393975.03232055355,raymah,1626148.635239956,349117.30304702686,2.5388281485714286,7.126531824761905,4.587703676190476,2.5388281485714286
2021-10-01,abyan,1451453.433761742,540930.338796394,lahj,1443403.357394038,487346.6774931812,3.9578724838095223,7.174646640952382,11.132519124761904,3.9578724838095223
2021-10-01,abyan,1451453.433761742,540930.338796394,aden,1413414.8996473695,502024.6752111473,4.9163815742857135,7.174646640952382,12.091028215238095,4.9163815742857135
2021-10-01,abyan,1451453.433761742,540930.338796394,al dhale'e,1514911.5982678996,470879.9633936708,3.2708984945476196,7.174646640952382,10.445545135500002,3.2708984945476196
2021-10-01,abyan,1451453.433761742,540930.338796394,al bayda,1545869.2668154777,562191.4482966167,0.4075420774523817,7.174646640952382,6.7671045635,0.4075420774523817
2021-10-01,abyan,1451453.433761742,540930.338796394,taizz,1501490.1068909634,393975.03232055355,2.1163808871428564,7.174646640952382,9.291027528095238,2.1163808871428564
2021-10-01,aden,1413414.8996473695,502024.6752111473,lahj,1443403.357394038,487346.6774931812,0.9585090904761913,12.091028215238095,11.132519124761904,0.9585090904761913
2021-10-01,aden,1413414.8996473695,502024.6752111473,abyan,1451453.433761742,540930.338796394,4.9163815742857135,12.091028215238095,7.174646640952382,4.9163815742857135
2021-10-01,aden,1413414.8996473695,502024.6752111473,al dhale'e,1514911.5982678996,470879.9633936708,1.645483079738094,12.091028215238095,10.445545135500002,1.645483079738094
2021-10-01,aden,1413414.8996473695,502024.6752111473,taizz,1501490.1068909634,393975.03232055355,2.800000687142857,12.091028215238095,9.291027528095238,2.800000687142857
2021-10-01,aden,1413414.8996473695,502024.6752111473,al bayda,1545869.2668154777,562191.4482966167,5.323923651738095,12.091028215238095,6.7671045635,5.323923651738095
2021-10-01,al bayda,1545869.2668154777,562191.4482966167,al dhale'e,1514911.5982678996,470879.9633936708,3.6784405720000013,6.7671045635,10.445545135500002,3.6784405720000013
2021-10-01,al bayda,1545869.2668154777,562191.4482966167,abyan,1451453.433761742,540930.338796394,0.4075420774523817,6.7671045635,7.174646640952382,0.4075420774523817
2021-10-01,al bayda,1545869.2668154777,562191.4482966167,lahj,1443403.357394038,487346.6774931812,4.365414561261904,6.7671045635,11.132519124761904,4.365414561261904
2021-10-01,al bayda,1545869.2668154777,562191.4482966167,dhamar,1607976.2967569984,434812.9555183367,0.2501231412619056,6.7671045635,7.017227704761906,0.2501231412619056
2021-10-01,al bayda,1545869.2668154777,562191.4482966167,aden,1413414.8996473695,502024.6752111473,5.323923651738095,6.7671045635,12.091028215238095,5.323923651738095
2021-10-01,al dhale'e,1514911.5982678996,470879.9633936708,ibb,1545240.393413971,411980.9012852698,3.159431842000002,10.445545135500002,7.2861132935,3.159431842000002
2021-10-01,al dhale'e,1514911.5982678996,470879.9633936708,lahj,1443403.357394038,487346.6774931812,0.6869739892619027,10.445545135500002,11.132519124761904,0.6869739892619027
2021-10-01,al dhale'e,1514911.5982678996,470879.9633936708,taizz,1501490.1068909634,393975.03232055355,1.1545176074047632,10.445545135500002,9.291027528095238,1.1545176074047632
2021-10-01,al dhale'e,1514911.5982678996,470879.9633936708,abyan,1451453.433761742,540930.338796394,3.2708984945476196,10.445545135500002,7.174646640952382,3.2708984945476196
2021-10-01,al dhale'e,1514911.5982678996,470879.9633936708,al bayda,1545869.2668154777,562191.4482966167,3.6784405720000013,10.445545135500002,6.7671045635,3.6784405720000013
2021-10-01,al hudaydah,1636434.4562545866,279153.2519347584,raymah,1626148.635239956,349117.30304702686,0.5510274995238094,6.55344313,6.00241563047619,0.5510274995238094
2021-10-01,al hudaydah,1636434.4562545866,279153.2519347584,al mahwit,1710572.7821730792,343747.8114166759,1.1183956114285714,6.55344313,5.435047518571428,1.1183956114285714
2021-10-01,al hudaydah,1636434.4562545866,279153.2519347584,amran,1731425.0945279438,386679.5361423165,0.20218526761904698,6.55344313,6.351257862380953,0.20218526761904698
2021-10-01,al hudaydah,1636434.4562545866,279153.2519347584,amanat al asimah,1696998.714254215,413747.54216314765,2.948822924,6.55344313,9.502266054,2.948822924
2021-10-01,al jawf,1787696.8583625571,476286.69293194957,marib,1709755.4170365373,535024.7951991099,4.237135780500001,6.605120275999999,10.8422560565,4.237135780500001
2021-10-01,al jawf,1787696.8583625571,476286.69293194957,amran,1731425.0945279438,386679.5361423165,0.2538624136190464,6.605120275999999,6.351257862380953,0.2538624136190464
2021-10-01,al jawf,1787696.8583625571,476286.69293194957,amanat al asimah,1696998.714254215,413747.54216314765,2.8971457780000005,6.605120275999999,9.502266054,2.8971457780000005
2021-10-01,al maharah,1805664.967681152,1269216.867839362,hadramaut,1688561.031182205,925529.1179596668,2.340173236390978,11.160059552105263,8.819886315714285,2.340173236390978
2021-10-01,al maharah,1805664.967681152,1269216.867839362,socotra,1415534.3742756257,1484659.5682649969,5.752039267894737,11.160059552105263,16.91209882,5.752039267894737
2021-10-01,al maharah,1805664.967681152,1269216.867839362,shabwah,1607083.403143805,699110.4581984302,1.7164972736052633,11.160059552105263,9.4435622785,1.7164972736052633
2021-10-01,al maharah,1805664.967681152,1269216.867839362,marib,1709755.4170365373,535024.7951991099,0.3178034956052631,11.160059552105263,10.8422560565,0.3178034956052631
2021-10-01,al maharah,1805664.967681152,1269216.867839362,al bayda,1545869.2668154777,562191.4482966167,4.392954988605263,11.160059552105263,6.7671045635,4.392954988605263
2021-10-01,al mahwit,1710572.7821730792,343747.8114166759,hajjah,1735805.5042575903,351073.2264011586,1.2063459764285716,5.435047518571428,6.641393495,1.2063459764285716
2021-10-01,al mahwit,1710572.7821730792,343747.8114166759,amran,1731425.0945279438,386679.5361423165,0.9162103438095244,5.435047518571428,6.351257862380953,0.9162103438095244
2021-10-01,al mahwit,1710572.7821730792,343747.8114166759,amanat al asimah,1696998.714254215,413747.54216314765,4.067218535428571,5.435047518571428,9.502266054,4.067218535428571
2021-10-01,al mahwit,1710572.7821730792,343747.8114166759,raymah,1626148.635239956,349117.30304702686,0.567368111904762,5.435047518571428,6.00241563047619,0.567368111904762
2021-10-01,al mahwit,1710572.7821730792,343747.8114166759,al hudaydah,1636434.4562545866,279153.2519347584,1.1183956114285714,5.435047518571428,6.55344313,1.1183956114285714
2021-10-01,amanat al asimah,1696998.714254215,413747.54216314765,sana'a,1683424.5251799258,444268.5254077898,2.798355527809523,9.502266054,6.703910526190477,2.798355527809523
2021-10-01,amanat al asimah,1696998.714254215,413747.54216314765,amran,1731425.0945279438,386679.5361423165,3.151008191619047,9.502266054,6.351257862380953,3.151008191619047
2021-10-01,amanat al asimah,1696998.714254215,413747.54216314765,al mahwit,1710572.7821730792,343747.8114166759,4.067218535428571,9.502266054,5.435047518571428,4.067218535428571
2021-10-01,amanat al asimah,1696998.714254215,413747.54216314765,hajjah,1735805.5042575903,351073.2264011586,2.8608725589999997,9.502266054,6.641393495,2.8608725589999997
2021-10-01,amanat al asimah,1696998.714254215,413747.54216314765,dhamar,1607976.2967569984,434812.9555183367,2.485038349238094,9.502266054,7.017227704761906,2.485038349238094
2021-10-01,amran,1731425.0945279438,386679.5361423165,hajjah,1735805.5042575903,351073.2264011586,0.2901356326190472,6.351257862380953,6.641393495,0.2901356326190472
2021-10-01,amran,1731425.0945279438,386679.5361423165,amanat al asimah,1696998.714254215,413747.54216314765,3.151008191619047,6.351257862380953,9.502266054,3.151008191619047
2021-10-01,amran,1731425.0945279438,386679.5361423165,al mahwit,1710572.7821730792,343747.8114166759,0.9162103438095244,6.351257862380953,5.435047518571428,0.9162103438095244
2021-10-01,amran,1731425.0945279438,386679.5361423165,sana'a,1683424.5251799258,444268.5254077898,0.35265266380952376,6.351257862380953,6.703910526190477,0.35265266380952376
2021-10-01,amran,1731425.0945279438,386679.5361423165,al jawf,1787696.8583625571,476286.69293194957,0.2538624136190464,6.351257862380953,6.605120275999999,0.2538624136190464
2021-10-01,dhamar,1607976.2967569984,434812.9555183367,ibb,1545240.393413971,411980.9012852698,0.2688855887380939,7.017227704761906,7.2861132935,0.2688855887380939
2021-10-01,dhamar,1607976.2967569984,434812.9555183367,sana'a,1683424.5251799258,444268.5254077898,0.31331717857142927,7.017227704761906,6.703910526190477,0.31331717857142927
2021-10-01,dhamar,1607976.2967569984,434812.9555183367,raymah,1626148.635239956,349117.30304702686,1.0148120742857154,7.017227704761906,6.00241563047619,1.0148120742857154
2021-10-01,dhamar,1607976.2967569984,434812.9555183367,amanat al asimah,1696998.714254215,413747.54216314765,2.485038349238094,7.017227704761906,9.502266054,2.485038349238094
2021-10-01,dhamar,1607976.2967569984,434812.9555183367,al dhale'e,1514911.5982678996,470879.9633936708,3.4283174307380957,7.017227704761906,10.445545135500002,3.4283174307380957
2021-10-01,hadramaut,1688561.031182205,925529.1179596668,shabwah,1607083.403143805,699110.4581984302,0.6236759627857147,8.819886315714285,9.4435622785,0.6236759627857147
2021-10-01,hadramaut,1688561.031182205,925529.1179596668,al maharah,1805664.967681152,1269216.867839362,2.340173236390978,8.819886315714285,11.160059552105263,2.340173236390978
2021-10-01,hadramaut,1688561.031182205,925529.1179596668,al bayda,1545869.2668154777,562191.4482966167,2.052781752214285,8.819886315714285,6.7671045635,2.052781752214285
2021-10-01,hadramaut,1688561.031182205,925529.1179596668,marib,1709755.4170365373,535024.7951991099,2.022369740785715,8.819886315714285,10.8422560565,2.022369740785715
2021-10-01,hadramaut,1688561.031182205,925529.1179596668,abyan,1451453.433761742,540930.338796394,1.6452396747619034,8.819886315714285,7.174646640952382,1.6452396747619034
2021-10-01,hajjah,1735805.5042575903,351073.2264011586,al mahwit,1710572.7821730792,343747.8114166759,1.2063459764285716,6.641393495,5.435047518571428,1.2063459764285716
2021-10-01,hajjah,1735805.5042575903,351073.2264011586,amran,1731425.0945279438,386679.5361423165,0.2901356326190472,6.641393495,6.351257862380953,0.2901356326190472
2021-10-01,hajjah,1735805.5042575903,351073.2264011586,amanat al asimah,1696998.714254215,413747.54216314765,2.8608725589999997,6.641393495,9.502266054,2.8608725589999997
2021-10-01,hajjah,1735805.5042575903,351073.2264011586,raymah,1626148.635239956,349117.30304702686,0.6389778645238096,6.641393495,6.00241563047619,0.6389778645238096
2021-10-01,ibb,1545240.393413971,411980.9012852698,taizz,1501490.1068909634,393975.03232055355,2.0049142345952387,7.2861132935,9.291027528095238,2.0049142345952387
2021-10-01,ibb,1545240.393413971,411980.9012852698,al dhale'e,1514911.5982678996,470879.9633936708,3.159431842000002,7.2861132935,10.445545135500002,3.159431842000002
2021-10-01,ibb,1545240.393413971,411980.9012852698,dhamar,1607976.2967569984,434812.9555183367,0.2688855887380939,7.2861132935,7.017227704761906,0.2688855887380939
2021-10-01,ibb,1545240.393413971,411980.9012852698,raymah,1626148.635239956,349117.30304702686,1.2836976630238093,7.2861132935,6.00241563047619,1.2836976630238093
2021-10-01,ibb,1545240.393413971,411980.9012852698,lahj,1443403.357394038,487346.6774931812,3.8464058312619045,7.2861132935,11.132519124761904,3.8464058312619045
2021-10-01,lahj,1443403.357394038,487346.6774931812,aden,1413414.8996473695,502024.6752111473,0.9585090904761913,11.132519124761904,12.091028215238095,0.9585090904761913
2021-10-01,lahj,1443403.357394038,487346.6774931812,abyan,1451453.433761742,540930.338796394,3.9578724838095223,11.132519124761904,7.174646640952382,3.9578724838095223
